    42.400  -230.580599644  -230.370732427  -230.580599644  -230.498285368
    42.500  -230.581549817  -230.373022081  -230.581549817  -230.498287948
    42.600  -230.582505785  -230.375575519  -230.582505785  -230.498290423
    42.700  -230.583435529  -230.378374237  -230.583435529  -230.498291482
    42.800  -230.584313597  -230.381381224  -230.584313597  -230.498294298
    42.900  -230.585111026  -230.384572279  -230.585111026  -230.498295597
    43.000  -230.585807899  -230.387917701  -230.585807899  -230.498297388
    43.100  -230.586383689  -230.391384176  -230.586383689  -230.498296492
    43.200  -230.586831037  -230.394950224  -230.586831037  -230.498297566
    43.300  -230.587141147  -230.398581180  -230.587141147  -230.498297800
    43.400  -230.587314619  -230.402256995  -230.587314619  -230.498297150
    43.500  -230.587360152  -230.405950864  -230.587360152  -230.498296574
    43.600  -230.587292015  -230.409646852  -230.587292015  -230.498295205
    43.700  -230.587133842  -230.413325887  -230.587133842  -230.498294078
    43.800  -230.586913562  -230.416981409  -230.586913562  -230.498291255
    43.900  -230.586669905  -230.420603460  -230.586669905  -230.498288857
    44.000  -230.586444036  -230.424196483  -230.586444036  -230.498285587
    44.100  -230.586283987  -230.427761487  -230.586283987  -230.498282435
    44.200  -230.586240077  -230.431306244  -230.586240077  -230.498279764
    44.300  -230.586361635  -230.434848534  -230.586361635  -230.498276065
    44.400  -230.586700229  -230.438397688  -230.586700229  -230.498273503
    44.500  -230.587299733  -230.441977532  -230.587299733  -230.498270478
    44.600  -230.588201009  -230.445601686  -230.588201009  -230.498268838
    44.700  -230.589432449  -230.449287388  -230.589432449  -230.498266801
    44.800  -230.591015532  -230.453044036  -230.591015532  -230.498266561
    44.900  -230.592955542  -230.456879386  -230.592955542  -230.498266542
    45.000  -230.595248076  -230.460794489  -230.595248076  -230.498268780
    45.100  -230.597869936  -230.464782092  -230.597869936  -230.498269945
    45.200  -230.600791228  -230.468833581  -230.600791228  -230.498272795
    45.300  -230.603967018  -230.472922429  -230.603967018  -230.498276451
    45.400  -230.607342002  -230.477026762  -230.607342002  -230.498279092
    45.500  -230.610859326  -230.481113648  -230.610859326  -230.498284350
    45.600  -230.614449081  -230.485148810  -230.614449081  -230.498287140
    45.700  -230.618048441  -230.489093483  -230.618048441  -230.498291080
    45.800  -230.621591899  -230.492913186  -230.621591899  -230.498296166
    45.900  -230.625014563  -230.496567259  -230.625014563  -230.498299786
    46.000  -230.628259618  -230.500027335  -230.628259618  -230.498302278
    46.100  -230.631276978  -230.503259463  -230.631276978  -230.498304147
    46.200  -230.634024364  -230.506239703  -230.634024364  -230.498306125
    46.300  -230.636466651  -230.508947060  -230.636466651  -230.498307945
    46.400  -230.638577178  -230.511367388  -230.638577178  -230.498309439
    46.500  -230.640337572  -230.513491482  -230.640337572  -230.498310446
    46.600  -230.641736308  -230.515316543  -230.641736308  -230.498309713
    46.700  -230.642772970  -230.516842750  -230.642772970  -230.498309631
    46.800  -230.643449869  -230.518079153  -230.643449869  -230.498308472
    46.900  -230.643777464  -230.519039080  -230.643777464  -230.498306473
    47.000  -230.643772338  -230.519736732  -230.643772338  -230.498304519
    47.100  -230.643455061  -230.520192581  -230.643455061  -230.498302727
    47.200  -230.642850735  -230.520431621  -230.642850735  -230.498301706
    47.300  -230.641985006  -230.520477413  -230.641985006  -230.498299298
    47.400  -230.640890032  -230.520358058  -230.640890032  -230.498297259
    47.500  -230.639596729  -230.520104628  -230.639596729  -230.498294228
    47.600  -230.638141262  -230.519741134  -230.638141262  -230.498292944
    47.700  -230.636554473  -230.519302277  -230.636554473  -230.498290392
    47.800  -230.634871747  -230.518812028  -230.634871747  -230.498288383
    47.900  -230.633123804  -230.518298191  -230.633123804  -230.498285043
    48.000  -230.631345075  -230.517782074  -230.631345075  -230.498283840
    48.100  -230.629561907  -230.517289749  -230.629561907  -230.498282387
    48.200  -230.627801205  -230.516836844  -230.627801205  -230.498281594
    48.300  -230.626084309  -230.516439734  -230.626084309  -230.498279956
    48.400  -230.624431706  -230.516108690  -230.624431706  -230.498278554
    48.500  -230.622859793  -230.515854361  -230.622859793  -230.498277968
    48.600  -230.621379175  -230.515680319  -230.621379175  -230.498276585
    48.700  -230.620001161  -230.515589011  -230.620001161  -230.498276972
    48.800  -230.618728255  -230.515579962  -230.618728255  -230.498276121
    48.900  -230.617565415  -230.515650869  -230.617565415  -230.498276347
    49.000  -230.616511846  -230.515798017  -230.616511846  -230.498276654
    49.100  -230.615565474  -230.516013922  -230.615565474  -230.498276729
    49.200  -230.614724013  -230.516295146  -230.614724013  -230.498277515
    49.300  -230.613981968  -230.516633745  -230.613981968  -230.498277734
    49.400  -230.613334888  -230.517024044  -230.613334888  -230.498277694
    49.500  -230.612779297  -230.517459218  -230.612779297  -230.498278845
    49.600  -230.612307329  -230.517933719  -230.612307329  -230.498278103
    49.700  -230.611917723  -230.518445476  -230.611917723  -230.498278628
    49.800  -230.611604386  -230.518989495  -230.611604386  -230.498278244
    49.900  -230.611366702  -230.519559008  -230.611366702  -230.498279686
    50.000  -230.611197400  -230.520154473  -230.611197400  -230.498278480
    50.100  -230.611099381  -230.520775528  -230.611099381  -230.498279833
    50.200  -230.611065505  -230.521416187  -230.611065505  -230.498278530
    50.300  -230.611099172  -230.522077896  -230.611099172  -230.498279649
    50.400  -230.611194771  -230.522757901  -230.611194771  -230.498279163
    50.500  -230.611352954  -230.523451418  -230.611352954  -230.498279364
    50.600  -230.611571408  -230.524161693  -230.611571408  -230.498279778
    50.700  -230.611847278  -230.524886440  -230.611847278  -230.498279709
    50.800  -230.612178555  -230.525617207  -230.612178555  -230.498279729
    50.900  -230.612562118  -230.526355995  -230.612562118  -230.498279792
    51.000  -230.612994183  -230.527098335  -230.612994183  -230.498279726
    51.100  -230.613471490  -230.527841873  -230.613471490  -230.498280431
    51.200  -230.613987622  -230.528578474  -230.613987622  -230.498280186
    51.300  -230.614539355  -230.529304810  -230.614539355  -230.498280963
    51.400  -230.615119287  -230.530020276  -230.615119287  -230.498280994
    51.500  -230.615723338  -230.530716285  -230.615723338  -230.498282188
    51.600  -230.616342367  -230.531389791  -230.616342367  -230.498281669
    51.700  -230.616972306  -230.532031319  -230.616972306  -230.498281803
    51.800  -230.617607660  -230.532641537  -230.617607660  -230.498283590
    51.900  -230.618237577  -230.533209552  -230.618237577  -230.498282631
    52.000  -230.618860220  -230.533733200  -230.618860220  -230.498283387
    52.100  -230.619467910  -230.534207194  -230.619467910  -230.498284221
    52.200  -230.620054092  -230.534624193  -230.620054092  -230.498284262
    52.300  -230.620614731  -230.534982280  -230.620614731  -230.498284707
    52.400  -230.621144641  -230.535270581  -230.621144641  -230.498285069
    52.500  -230.621639076  -230.535490353  -230.621639076  -230.498284686
    52.600  -230.622096106  -230.535636720  -230.622096106  -230.498285034
    52.700  -230.622512301  -230.535702337  -230.622512301  -230.498285342
    52.800  -230.622885403  -230.535686908  -230.622885403  -230.498285221
    52.900  -230.623215416  -230.535582180  -230.623215416  -230.498285701
    53.000  -230.623500713  -230.535391446  -230.623500713  -230.498285302
    53.100  -230.623743437  -230.535107284  -230.623743437  -230.498285399
    53.200  -230.623944614  -230.534731287  -230.623944614  -230.498285305
    53.300  -230.624106253  -230.534261260  -230.624106253  -230.498284354
    53.400  -230.624234407  -230.533696081  -230.624234407  -230.498284939
    53.500  -230.624330930  -230.533035739  -230.624330930  -230.498284274
    53.600  -230.624403879  -230.532283267  -230.624403879  -230.498284810
    53.700  -230.624457104  -230.531438940  -230.624457104  -230.498283852
    53.800  -230.624499146  -230.530505016  -230.624499146  -230.498282529
    53.900  -230.624539188  -230.529484578  -230.624539188  -230.498281837
    54.000  -230.624585490  -230.528383099  -230.624585490  -230.498281227
    54.100  -230.624647458  -230.527202851  -230.624647458  -230.498280859
    54.200  -230.624735056  -230.525947168  -230.624735056  -230.498281269
    54.300  -230.624855302  -230.524620800  -230.624855302  -230.498280167
    54.400  -230.625019456  -230.523232684  -230.625019456  -230.498279988
    54.500  -230.625234128  -230.521779707  -230.625234128  -230.498279396
    54.600  -230.625505584  -230.520269447  -230.625505584  -230.498278032
    54.700  -230.625841221  -230.518701468  -230.625841221  -230.498278431
    54.800  -230.626242029  -230.517075979  -230.626242029  -230.498278918
    54.900  -230.626707576  -230.515394477  -230.626707576  -230.498278990
    55.000  -230.627235143  -230.513649661  -230.627235143  -230.498278776
    55.100  -230.627819822  -230.511838040  -230.627819822  -230.498279367
    55.200  -230.628452205  -230.509950826  -230.628452205  -230.498280621
    55.300  -230.629118404  -230.507978522  -230.629118404  -230.498281156
    55.400  -230.629803738  -230.505911336  -230.629803738  -230.498281870
    55.500  -230.630491346  -230.503737146  -230.630491346  -230.498284245
    55.600  -230.631158751  -230.501438042  -230.631158751  -230.498286446
    55.700  -230.631781633  -230.499004416  -230.631781633  -230.498286524
    55.800  -230.632340466  -230.496416561  -230.632340466  -230.498288373
    55.900  -230.632809567  -230.493664006  -230.632809567  -230.498290029
    56.000  -230.633165462  -230.490736069  -230.633165462  -230.498291246
    56.100  -230.633388215  -230.487620425  -230.633388215  -230.498294029
    56.200  -230.633452928  -230.484310229  -230.633452928  -230.498293358
    56.300  -230.633347934  -230.480802437  -230.633347934  -230.498294672
    56.400  -230.633056748  -230.477097412  -230.633056748  -230.498295180
    56.500  -230.632570071  -230.473201872  -230.632570071  -230.498295348
    56.600  -230.631883697  -230.469121443  -230.631883697  -230.498296407
    56.700  -230.630994256  -230.464873340  -230.630994256  -230.498295859
    56.800  -230.629907297  -230.460474939  -230.629907297  -230.498295472
    56.900  -230.628630261  -230.455947748  -230.628630261  -230.498294336
    57.000  -230.627177647  -230.451321387  -230.627177647  -230.498294285
    57.100  -230.625563550  -230.446622975  -230.625563550  -230.498292846
    57.200  -230.623808347  -230.441887739  -230.623808347  -230.498290491
    57.300  -230.621936361  -230.437145520  -230.621936361  -230.498288982
    57.400  -230.619971774  -230.432432966  -230.619971774  -230.498288068
    57.500  -230.617939141  -230.427784041  -230.617939141  -230.498286833
    57.600  -230.615864340  -230.423229962  -230.615864340  -230.498285482
    57.700  -230.613771962  -230.418801601  -230.613771962  -230.498283548
    57.800  -230.611686600  -230.414526329  -230.611686600  -230.498281905
    57.900  -230.609629916  -230.410424494  -230.609629916  -230.498280436
    58.000  -230.607622003  -230.406517896  -230.607622003  -230.498279863
    58.100  -230.605678073  -230.402817163  -230.605678073  -230.498278709
    58.200  -230.603814253  -230.399336219  -230.603814253  -230.498279213
    58.300  -230.602037963  -230.396074673  -230.602037963  -230.498277647
    58.400  -230.600361506  -230.393034187  -230.600361506  -230.498277707
    58.500  -230.598788923  -230.390213685  -230.598788923  -230.498277055
    58.600  -230.597326081  -230.387608142  -230.597326081  -230.498277007
    58.700  -230.595974903  -230.385204609  -230.595974903  -230.498276340
    58.800  -230.594737704  -230.382994972  -230.594737704  -230.498275204
    58.900  -230.593619647  -230.380970645  -230.593619647  -230.498277186
    59.000  -230.592616732  -230.379116140  -230.592616732  -230.498276977
    59.100  -230.591731610  -230.377419930  -230.591731610  -230.498275957
    59.200  -230.590967728  -230.375870404  -230.590967728  -230.498276188
    59.300  -230.590326359  -230.374459475  -230.590326359  -230.498277409
    59.400  -230.589804960  -230.373175529  -230.589804960  -230.498275432
    59.500  -230.589411202  -230.372009750  -230.589411202  -230.498276309
    59.600  -230.589141899  -230.370953507  -230.589141899  -230.498275450
    59.700  -230.589000582  -230.370002607  -230.589000582  -230.498275434
    59.800  -230.588987401  -230.369148383  -230.588987401  -230.498276179
    59.900  -230.589100285  -230.368387491  -230.589100285  -230.498276383
    60.000  -230.589337411  -230.367715299  -230.589337411  -230.498276263
    60.100  -230.589694873  -230.367125432  -230.589694873  -230.498275468
    60.200  -230.590170132  -230.366614284  -230.590170132  -230.498276749
    60.300  -230.590753048  -230.366179076  -230.590753048  -230.498277165
    60.400  -230.591435094  -230.365814999  -230.591435094  -230.498277411
    60.500  -230.592206130  -230.365515885  -230.592206130  -230.498278661
    60.600  -230.593050943  -230.365276926  -230.593050943  -230.498279119
    60.700  -230.593955865  -230.365093042  -230.593955865  -230.498280578
    60.800  -230.594902291  -230.364957016  -230.594902291  -230.498281832
    60.900  -230.595871305  -230.364862495  -230.595871305  -230.498283128
    61.000  -230.596842151  -230.364800159  -230.596842151  -230.498284416
    61.100  -230.597793394  -230.364764472  -230.597793394  -230.498286220
    61.200  -230.598701336  -230.364746781  -230.598701336  -230.498287728
    61.300  -230.599542986  -230.364735930  -230.599542986  -230.498289370
    61.400  -230.600294628  -230.364722853  -230.600294628  -230.498290960
    61.500  -230.600931830  -230.364701213  -230.600931830  -230.498291230
    61.600  -230.601434921  -230.364659904  -230.601434921  -230.498292789
    61.700  -230.601781376  -230.364591632  -230.601781376  -230.498293969
    61.800  -230.601953679  -230.364489480  -230.601953679  -230.498296109
    61.900  -230.601933248  -230.364345854  -230.601933248  -230.498296897
    62.000  -230.601707149  -230.364156147  -230.601707149  -230.498296491
    62.100  -230.601268514  -230.363918469  -230.601268514  -230.498297373
    62.200  -230.600610556  -230.363630627  -230.600610556  -230.498297807
    62.300  -230.599732152  -230.363294121  -230.599732152  -230.498296956
    62.400  -230.598640037  -230.362916144  -230.598640037  -230.498296666
    62.500  -230.597344252  -230.362501218  -230.597344252  -230.498296634
    62.600  -230.595858178  -230.362059836  -230.595858178  -230.498294293
    62.700  -230.594206320  -230.361606932  -230.594206320  -230.498292630
    62.800  -230.592415068  -230.361159709  -230.592415068  -230.498291163
    62.900  -230.590515419  -230.360738561  -230.590515419  -230.498289103
    63.000  -230.588543478  -230.360363851  -230.588543478  -230.498286513
    63.100  -230.586539240  -230.360060380  -230.586539240  -230.498283961
    63.200  -230.584544735  -230.359854093  -230.584544735  -230.498281749
    63.300  -230.582601297  -230.359771183  -230.582601297  -230.498278416
    63.400  -230.580753459  -230.359838136  -230.580753459  -230.498275994
    63.500  -230.579041240  -230.360079294  -230.579041240  -230.498273709
    63.600  -230.577501700  -230.360516817  -230.577501700  -230.498270923
    63.700  -230.576169914  -230.361167871  -230.576169914  -230.498269415
    63.800  -230.575072244  -230.362051555  -230.575072244  -230.498267778
    63.900  -230.574231262  -230.363176935  -230.574231262  -230.498267243
    64.000  -230.573660702  -230.364550151  -230.573660702  -230.498267246
    64.100  -230.573367006  -230.366172510  -230.573367006  -230.498267273
    64.200  -230.573349893  -230.368038988  -230.573349893  -230.498267420
    64.300  -230.573602547  -230.370139161  -230.573602547  -230.498268253
    64.400  -230.574111431  -230.372460263  -230.574111431  -230.498270027
    64.500  -230.574855824  -230.374983052  -230.574855824  -230.498271415
    64.600  -230.575812329  -230.377681736  -230.575812329  -230.498273040
    64.700  -230.576952779  -230.380534581  -230.576952779  -230.498274329
    64.800  -230.578248830  -230.383511808  -230.578248830  -230.498277007
    64.900  -230.579665722  -230.386587340  -230.579665722  -230.498277812
    65.000  -230.581175129  -230.389727880  -230.581175129  -230.498280369
    65.100  -230.582742176  -230.392906002  -230.582742176  -230.498281348
    65.200  -230.584339582  -230.396093222  -230.584339582  -230.498283896
    65.300  -230.585935523  -230.399263196  -230.585935523  -230.498284931
    65.400  -230.587505828  -230.402390348  -230.587505828  -230.498286918
    65.500  -230.589024839  -230.405450863  -230.589024839  -230.498288455
    65.600  -230.590470578  -230.408426669  -230.590470578  -230.498289275
    65.700  -230.591824430  -230.411296460  -230.591824430  -230.498289880
    65.800  -230.593070443  -230.414043745  -230.593070443  -230.498290848
    65.900  -230.594193305  -230.416660459  -230.594193305  -230.498290882
    66.000  -230.595183584  -230.419134132  -230.595183584  -230.498292145
    66.100  -230.596029005  -230.421457330  -230.596029005  -230.498291645
    66.200  -230.596726000  -230.423622764  -230.596726000  -230.498292876
    66.300  -230.597266615  -230.425628345  -230.597266615  -230.498292799
    66.400  -230.597649153  -230.427476171  -230.597649153  -230.498292529
    66.500  -230.597873767  -230.429166947  -230.597873767  -230.498292925
    66.600  -230.597940284  -230.430699396  -230.597940284  -230.498292384
    66.700  -230.597852667  -230.432082704  -230.597852667  -230.498291229
    66.800  -230.597617749  -230.433325579  -230.597617749  -230.498290339
    66.900  -230.597245017  -230.434436147  -230.597245017  -230.498290816
    67.000  -230.596742650  -230.435425166  -230.596742650  -230.498289902
    67.100  -230.596125005  -230.436310491  -230.596125005  -230.498288352
    67.200  -230.595409974  -230.437104904  -230.595409974  -230.498287721
    67.300  -230.594615608  -230.437826218  -230.594615608  -230.498286978
    67.400  -230.593762288  -230.438500510  -230.593762288  -230.498284746
    67.500  -230.592876123  -230.439146107  -230.592876123  -230.498282877
    67.600  -230.591983848  -230.439788690  -230.591983848  -230.498281665
    67.700  -230.591111996  -230.440456043  -230.591111996  -230.498279455
    67.800  -230.590291445  -230.441173265  -230.590291445  -230.498277793
    67.900  -230.589550390  -230.441966539  -230.589550390  -230.498275139
    68.000  -230.588919947  -230.442866640  -230.588919947  -230.498273336
    68.100  -230.588428456  -230.443899873  -230.588428456  -230.498272870
    68.200  -230.588098628  -230.445086607  -230.588098628  -230.498271031
    68.300  -230.587953989  -230.446452572  -230.587953989  -230.498269363
    68.400  -230.588013311  -230.448012952  -230.588013311  -230.498269022
    68.500  -230.588287799  -230.449783157  -230.588287799  -230.498268768
    68.600  -230.588784153  -230.451770007  -230.588784153  -230.498268634
    68.700  -230.589503012  -230.453978471  -230.589503012  -230.498268730
    68.800  -230.590439769  -230.456404382  -230.590439769  -230.498270149
    68.900  -230.591580903  -230.459043309  -230.591580903  -230.498271104
    69.000  -230.592909378  -230.461877845  -230.592909378  -230.498271860
    69.100  -230.594405689  -230.464896352  -230.594405689  -230.498275077
    69.200  -230.596038176  -230.468073761  -230.596038176  -230.498275227
    69.300  -230.597783316  -230.471392691  -230.597783316  -230.498277876
    69.400  -230.599606915  -230.474817942  -230.599606915  -230.498279791
    69.500  -230.601478029  -230.478328069  -230.601478029  -230.498281808
    69.600  -230.603364717  -230.481892254  -230.603364717  -230.498283581
    69.700  -230.605236351  -230.485484922  -230.605236351  -230.498285006
    69.800  -230.607066161  -230.489078010  -230.607066161  -230.498288034
    69.900  -230.608823296  -230.492647767  -230.608823296  -230.498288153
    70.000  -230.610488696  -230.496173407  -230.610488696  -230.498289858
    70.100  -230.612038848  -230.499627801  -230.612038848  -230.498290156
    70.200  -230.613458480  -230.502999891  -230.613458480  -230.498291168
    70.300  -230.614731868  -230.506268795  -230.614731868  -230.498291447
    70.400  -230.615848874  -230.509423112  -230.615848874  -230.498292147
    70.500  -230.616799858  -230.512451742  -230.616799858  -230.498292115
    70.600  -230.617579866  -230.515344175  -230.617579866  -230.498292327
    70.700  -230.618185505  -230.518096518  -230.618185505  -230.498293026
    70.800  -230.618613388  -230.520702715  -230.618613388  -230.498292446
    70.900  -230.618865228  -230.523157071  -230.618865228  -230.498292173
    71.000  -230.618942522  -230.525457908  -230.618942522  -230.498292080
    71.100  -230.618847996  -230.527606049  -230.618847996  -230.498292002
    71.200  -230.618584344  -230.529600930  -230.618584344  -230.498290668
    71.300  -230.618159280  -230.531442157  -230.618159280  -230.498290917
    71.400  -230.617576109  -230.533132767  -230.617576109  -230.498290397
    71.500  -230.616841806  -230.534675083  -230.616841806  -230.498289745
    71.600  -230.615964374  -230.536070208  -230.615964374  -230.498289998
    71.700  -230.614949552  -230.537322387  -230.614949552  -230.498289348
    71.800  -230.613807830  -230.538434677  -230.613807830  -230.498290159
    71.900  -230.612543773  -230.539410224  -230.612543773  -230.498288278
    72.000  -230.611171585  -230.540255705  -230.611171585  -230.498288572
    72.100  -230.609697568  -230.540974767  -230.609697568  -230.498287336
    72.200  -230.608134382  -230.541576282  -230.608134382  -230.498286492
    72.300  -230.606493881  -230.542061087  -230.606493881  -230.498286362
    72.400  -230.604786657  -230.542438019  -230.604786657  -230.498285135
    72.500  -230.603027790  -230.542712854  -230.603027790  -230.498284553
    72.600  -230.601230654  -230.542894725  -230.601230654  -230.498283643
    72.700  -230.599411170  -230.542990321  -230.599411170  -230.498282916
    72.800  -230.597585315  -230.543010502  -230.597585315  -230.498281834
    72.900  -230.595771535  -230.542960974  -230.595771535  -230.498281201
    73.000  -230.593986903  -230.542854699  -230.593986903  -230.498279335
    73.100  -230.592253033  -230.542699125  -230.592253033  -230.498278036
    73.200  -230.590590639  -230.542507294  -230.590590639  -230.498277241
    73.300  -230.589019010  -230.542288396  -230.589019010  -230.498274666
    73.400  -230.587564625  -230.542057946  -230.587564625  -230.498274653
    73.500  -230.586245800  -230.541825765  -230.586245800  -230.498273121
    73.600  -230.585086904  -230.541601722  -230.585086904  -230.498272180
    73.700  -230.584108655  -230.541403285  -230.584108655  -230.498270893
    73.800  -230.583330642  -230.541235003  -230.583330642  -230.498268350
    73.900  -230.582775409  -230.541112635  -230.582775409  -230.498268362
    74.000  -230.582456308  -230.541040679  -230.582456308  -230.498267967
    74.100  -230.582386890  -230.541034170  -230.582386890  -230.498267490
    74.200  -230.582575537  -230.541094598  -230.582575537  -230.498265820
    74.300  -230.583031029  -230.541227279  -230.583031029  -230.498266571
    74.400  -230.583750576  -230.541432780  -230.583750576  -230.498266608
    74.500  -230.584729983  -230.541713236  -230.584729983  -230.498266581
    74.600  -230.585960964  -230.542059507  -230.585960964  -230.498268436
    74.700  -230.587424950  -230.542470951  -230.587424950  -230.498269236
    74.800  -230.589103745  -230.542933994  -230.589103745  -230.498271646
    74.900  -230.590968695  -230.543438604  -230.590968695  -230.498272716
    75.000  -230.592992603  -230.543971170  -230.592992603  -230.498275240
    75.100  -230.595140912  -230.544513080  -230.595140912  -230.498278219
    75.200  -230.597375970  -230.545050846  -230.597375970  -230.498280269
    75.300  -230.599661962  -230.545562202  -230.599661962  -230.498283614
    75.400  -230.601957843  -230.546029940  -230.601957843  -230.498286012
    75.500  -230.604225536  -230.546436406  -230.604225536  -230.498287936
    75.600  -230.606428439  -230.546762103  -230.606428439  -230.498290076
    75.700  -230.608532640  -230.546992752  -230.608532640  -230.498293596
    75.800  -230.610502005  -230.547111750  -230.610502005  -230.498294341
    75.900  -230.612311886  -230.547106330  -230.612311886  -230.498295745
    76.000  -230.613937742  -230.546966672  -230.613937742  -230.498296761
    76.100  -230.615362297  -230.546684750  -230.615362297  -230.498298454
    76.200  -230.616571127  -230.546256625  -230.616571127  -230.498299135
    76.300  -230.617556484  -230.545682889  -230.617556484  -230.498297875
    76.400  -230.618321189  -230.544963643  -230.618321189  -230.498298221
    76.500  -230.618868524  -230.544105617  -230.618868524  -230.498298068
    76.600  -230.619209394  -230.543118419  -230.619209394  -230.498296927
    76.700  -230.619361399  -230.542013129  -230.619361399  -230.498295287
    76.800  -230.619347460  -230.540807561  -230.619347460  -230.498293662
    76.900  -230.619194243  -230.539518048  -230.619194243  -230.498291603
    77.000  -230.618933077  -230.538169671  -230.618933077  -230.498289340
    77.100  -230.618598694  -230.536777476  -230.618598694  -230.498287396
    77.200  -230.618226612  -230.535372027  -230.618226612  -230.498284932
    77.300  -230.617855152  -230.533977145  -230.617855152  -230.498282837
    77.400  -230.617520252  -230.532621821  -230.617520252  -230.498279657
    77.500  -230.617261316  -230.531326381  -230.617261316  -230.498278573
    77.600  -230.617108758  -230.530120069  -230.617108758  -230.498276050
    77.700  -230.617096305  -230.529026698  -230.617096305  -230.498275177
    77.800  -230.617247423  -230.528059964  -230.617247423  -230.498273013
    77.900  -230.617585839  -230.527245493  -230.617585839  -230.498271885
    78.000  -230.618126327  -230.526589240  -230.618126327  -230.498270774
    78.100  -230.618880263  -230.526107021  -230.618880263  -230.498271267
    78.200  -230.619849306  -230.525799310  -230.619849306  -230.498271438
    78.300  -230.621031897  -230.525667701  -230.621031897  -230.498272330
    78.400  -230.622418768  -230.525706842  -230.622418768  -230.498273250
    78.500  -230.623995470  -230.525907543  -230.623995470  -230.498273911
    78.600  -230.625743286  -230.526255072  -230.625743286  -230.498274800
    78.700  -230.627638985  -230.526733802  -230.627638985  -230.498276258
    78.800  -230.629656123  -230.527319102  -230.629656123  -230.498279027
    78.900  -230.631763196  -230.527988713  -230.631763196  -230.498281574
    79.000  -230.633926769  -230.528715068  -230.633926769  -230.498282387
    79.100  -230.636117391  -230.529470555  -230.636117391  -230.498285037
    79.200  -230.638300240  -230.530226232  -230.638300240  -230.498288017
    79.300  -230.640438638  -230.530957995  -230.640438638  -230.498287491
    79.400  -230.642507446  -230.531637122  -230.642507446  -230.498290000
    79.500  -230.644473534  -230.532232433  -230.644473534  -230.498292316
    79.600  -230.646309053  -230.532723610  -230.646309053  -230.498294187
    79.700  -230.647990426  -230.533091060  -230.647990426  -230.498296897
    79.800  -230.649491524  -230.533310709  -230.649491524  -230.498296094
    79.900  -230.650799333  -230.533368984  -230.650799333  -230.498297201
    80.000  -230.651896392  -230.533249539  -230.651896392  -230.498297678
    80.100  -230.652772502  -230.532944251  -230.652772502  -230.498298630
    80.200  -230.653418983  -230.532442743  -230.653418983  -230.498299033
    80.300  -230.653831639  -230.531739850  -230.653831639  -230.498298719
    80.400  -230.654010931  -230.530832790  -230.654010931  -230.498298639
    80.500  -230.653959140  -230.529722500  -230.653959140  -230.498298138
    80.600  -230.653683584  -230.528407702  -230.653683584  -230.498298351
    80.700  -230.653190377  -230.526897231  -230.653190377  -230.498296152
    80.800  -230.652495511  -230.525193671  -230.652495511  -230.498295476
    80.900  -230.651612038  -230.523303826  -230.651612038  -230.498294761
    81.000  -230.650557009  -230.521240733  -230.650557009  -230.498294173
    81.100  -230.649347009  -230.519011183  -230.649347009  -230.498291458
    81.200  -230.648006442  -230.516628400  -230.648006442  -230.498290553
    81.300  -230.646554764  -230.514106885  -230.646554764  -230.498289177
    81.400  -230.645015288  -230.511457873  -230.645015288  -230.498287994
    81.500  -230.643410790  -230.508696651  -230.643410790  -230.498286601
    81.600  -230.641764696  -230.505839354  -230.641764696  -230.498285086
    81.700  -230.640100916  -230.502898919  -230.640100916  -230.498284239
    81.800  -230.638440024  -230.499892659  -230.638440024  -230.498282093
    81.900  -230.636807291  -230.496836634  -230.636807291  -230.498282295
    82.000  -230.635218532  -230.493743989  -230.635218532  -230.498280267
    82.100  -230.633696678  -230.490632008  -230.633696678  -230.498280043
    82.200  -230.632256488  -230.487512923  -230.632256488  -230.498279214
    82.300  -230.630913115  -230.484402895  -230.630913115  -230.498277658
    82.400  -230.629680750  -230.481315540  -230.629680750  -230.498276311
    82.500  -230.628571834  -230.478262299  -230.628571834  -230.498276436
    82.600  -230.627592972  -230.475259208  -230.627592972  -230.498275549
    82.700  -230.626753525  -230.472318427  -230.626753525  -230.498275980
    82.800  -230.626057024  -230.469450808  -230.626057024  -230.498276218
    82.900  -230.625506302  -230.466669399  -230.625506302  -230.498275953
    83.000  -230.625104981  -230.463986580  -230.625104981  -230.498277470
    83.100  -230.624848044  -230.461410558  -230.624848044  -230.498276137
    83.200  -230.624738144  -230.458953844  -230.624738144  -230.498276648
    83.300  -230.624768990  -230.456626401  -230.624768990  -230.498276391
    83.400  -230.624937161  -230.454434037  -230.624937161  -230.498277275
    83.500  -230.625234991  -230.452385173  -230.625234991  -230.498278680
    83.600  -230.625652848  -230.450482729  -230.625652848  -230.498279845
    83.700  -230.626180085  -230.448731055  -230.626180085  -230.498280949
    83.800  -230.626802491  -230.447133710  -230.626802491  -230.498280710
    83.900  -230.627507459  -230.445681079  -230.627507459  -230.498281690
    84.000  -230.628278219  -230.444374799  -230.628278219  -230.498284624
    84.100  -230.629090282  -230.443202870  -230.629090282  -230.498284901
    84.200  -230.629927108  -230.442151743  -230.629927108  -230.498288175
    84.300  -230.630757777  -230.441212302  -230.630757777  -230.498287873
    84.400  -230.631563363  -230.440365697  -230.631563363  -230.498291275
    84.500  -230.632309710  -230.439591381  -230.632309710  -230.498291877
    84.600  -230.632972561  -230.438869576  -230.632972561  -230.498293961
    84.700  -230.633522114  -230.438180389  -230.633522114  -230.498296491
